E_intercept,alpha_base
251206976925.60406,1.0587855790283348e-05
253218969939.69876,9.046498759281123e-06
174388055134.39417,1.0095205005285524e-05
233969894094.6014,1.230424923830889e-05
225394533582.29333,1.1099255348010716e-05
190449070419.31436,9.9146967790931e-06
202100468636.53165,1.2012758542913416e-05
249300854583.38843,9.445968993481716e-06
187790715583.4771,7.87455912418108e-06
232089433149.6612,8.008347715763653e-06
246815275650.2689,1.054325003530746e-05
224851941898.62323,8.60768468698688e-06
184906684958.68155,1.0507143552878377e-05
159932788749.05093,9.908137348020045e-06
243697228034.53836,1.0166857933626304e-05
169004003691.5106,1.151418553050042e-05
178456841910.79156,8.806017903266836e-06
146812903509.7232,1.0981280837385796e-05
187768950261.5827,1.1128174930432913e-05
242096000457.1397,7.835282397424511e-06
213450713918.20016,9.281366763881504e-06
198106530021.64133,1.086942400766064e-05
213299038219.67752,1.103307086518418e-05
166065629957.2653,1.242469677835497e-05
161901718460.3578,7.196802826718657e-06
163895848253.70953,9.958434876350796e-06
168816063936.11188,1.0590353124279745e-05
162796770713.64935,9.777889504411994e-06
166804050543.70914,9.288075176318356e-06
182931484386.6421,9.561295484373852e-06
175889293430.71652,7.278745242969458e-06
209573636780.54495,1.1993543895477047e-05
256296320406.5348,8.675676852974678e-06
223561647445.0092,1.0372872841930436e-05
255529600461.7346,9.91609666751191e-06
185619614597.1589,7.926737408396413e-06
180111452880.98654,7.720018407095224e-06
217200557872.67096,6.606244866941267e-06
249621207752.34683,1.1589615649250628e-05
240815372316.27023,1.0298558686710109e-05
218711987527.8572,7.217767752516119e-06
159684487541.91187,9.470445330365407e-06
220729368401.4381,9.941353799240734e-06
202157984932.5271,1.0246427563887203e-05
229352296047.04172,6.542712256998603e-06
182351567407.47684,6.797215702681739e-06
257711349615.85464,1.0075743955718587e-05
166080844468.85516,1.1364430266353355e-05
200328089651.50436,9.197824473052542e-06
149737922363.89572,9.594714694738168e-06
178521650540.20923,6.9687506552423805e-06
174356932066.78726,8.34796458567269e-06
150625126899.75577,1.148402356544705e-05
221674688343.07428,1.210765577153148e-05
234789643624.3136,8.962742544503425e-06
203845940252.9883,7.030986512244961e-06
206091632130.34863,1.0676523247778584e-05
231351653596.3513,8.37669899060849e-06
162816778735.5021,6.964146578843586e-06
165058965538.5133,8.386737539564341e-06
220858978923.23016,7.610467175987362e-06
171214619554.65854,8.14215367292121e-06
243077151450.22708,9.304066420128604e-06
234989948517.56628,7.681774643543897e-06
214857487350.5084,1.1040718917305975e-05
199728101596.7577,9.624440174109906e-06
254417820763.39087,1.1958727819266067e-05
175307996272.4754,1.1261952693539824e-05
175637824818.31778,8.443433843006635e-06
248876252737.96292,1.2317532130936272e-05
149766626939.58374,7.093592215075693e-06
182124435381.7703,7.0787058139548775e-06
200993982913.0323,8.307970032175502e-06
164563338096.96487,6.861737539348929e-06
221336961390.64948,1.1360510119575114e-05
176928950997.46652,1.0377027305047516e-05
226961615457.0601,1.2309137875456346e-05
161007989068.82962,9.508462172987416e-06
224214365667.53983,9.697088470021582e-06
170324176543.15424,1.22465168528374e-05
230200944577.63583,7.375698739479401e-06
162589036536.13364,7.497999365771689e-06
232094572208.05176,1.0389462573136769e-05
253174413529.17383,9.204103057169632e-06
146507452290.3983,8.852019393332153e-06
174668341747.61758,1.2061872302212073e-05
150702724147.20447,6.592947978351665e-06
200806546829.24585,6.974226673519507e-06
195977282460.12445,9.235307690771576e-06
243068649885.38837,9.498462081803711e-06
181206446735.0768,1.1286768381702734e-05
145902429651.46368,1.1070219807509668e-05
227328823357.59775,1.0133070949501371e-05
231974968780.26965,6.846980510383871e-06
193396199143.4838,1.1958969720912103e-05
206014325738.12076,1.235774816082112e-05
166895282244.8138,9.06076888456565e-06
191690242443.6763,1.1314600917942697e-05
194026888098.67188,9.13605552657718e-06
194255846002.26785,9.160455654203047e-06
240848500265.82303,1.0929444569697192e-05
209394378621.9525,9.331166614865137e-06
230540565774.3628,1.1603351948021722e-05
203485948628.97003,7.689923334750157e-06
241519796119.3022,1.223110188929799e-05
165228034888.8633,1.2156320825544913e-05
184686819150.9773,1.074546201001461e-05
160055497445.26187,1.1516247893452664e-05
210146706724.1316,7.904668612562577e-06
223437161679.8301,1.2231908488199227e-05
246444710360.9668,7.179113654398648e-06
228241905197.9861,1.0756011758469629e-05
173454169398.65344,1.182481915920118e-05
158567723211.49872,7.460224181409367e-06
239971642236.82904,6.769451435461528e-06
163668526569.4385,1.1092697614590926e-05
182217548382.1344,1.1485478475904564e-05
217341705183.8275,1.1205107412400016e-05
191041030903.8448,1.0272574968553e-05
216845171903.62964,1.1968611993414751e-05
177501906123.4163,1.2004002036681667e-05
213348369966.81458,7.948494754614049e-06
212540610264.8498,7.666777600016657e-06
232027953746.9856,8.462527941261957e-06
200288746787.93152,1.1168815989535732e-05
237310109045.0244,9.967076563904584e-06
255731047553.49628,7.97444856349949e-06
184349036293.7095,1.0987285862970212e-05
234919411842.38803,9.832123730190485e-06
172891387227.73166,7.817018427085912e-06
175072067710.16965,1.0441475359067966e-05
168696193770.2824,9.037610689977212e-06
218400466061.1057,1.0393122019589626e-05
159159660235.9448,6.669915562746176e-06
198962935558.11508,7.513207255781183e-06
243078990143.4414,1.0434210599536974e-05
149213056865.28336,1.2041552214273085e-05
166387315082.0902,9.593268132011448e-06
234392623491.0416,6.709939799255097e-06
230734158697.93375,9.15230976977051e-06
229461334067.00613,1.1991999291455857e-05
212885947523.21155,1.0586861931155896e-05
166752675573.61646,1.0871295448762575e-05
233793293061.6013,9.8193739251588e-06
166930103973.8357,8.937895849498034e-06
148483784402.08212,6.656926616331937e-06
237862772420.99063,1.0968658205172636e-05
198852094349.9287,1.2302080686611264e-05
191491363876.08356,1.1473731262880509e-05
253328146018.18542,1.0009269545337502e-05
234073974378.54092,8.71090258862734e-06
227176107560.4193,1.126911163632966e-05
217856197106.21564,9.849399248908604e-06
189439926657.28717,9.450653563369015e-06
228720865916.2906,8.278336348446007e-06
156879356529.30365,7.044514327319275e-06
259162354328.65,1.0705324865654358e-05
161556021315.8921,1.1571703880783523e-05
236687711560.6271,7.049139734862432e-06
190008979803.12115,1.0874199524872032e-05
169969416342.18567,1.0353316668343133e-05
232479332153.5247,6.6597797039118885e-06
188718755227.4329,1.029907194774073e-05
222203735103.4248,1.0908251346840432e-05
223517886720.77747,7.2533160982553265e-06
164699826498.7519,9.066544547898924e-06
228974387262.25812,8.440581013131563e-06
181228158884.57077,8.220086520558366e-06
147796399886.6558,1.1865606590290282e-05
155195027644.2068,1.1834486537364864e-05
193736878611.2562,1.1364254218866242e-05
256375675153.70624,9.46279924697617e-06
226714139011.988,7.629101006302298e-06
246092472641.48828,7.498433776493574e-06
148218116602.59232,1.2063949679382347e-05
187658685294.0937,1.2420024191391284e-05
179694343119.109,1.07610105742004e-05
154691815522.6429,9.717796326441388e-06
150793715345.86383,1.1525311373804369e-05
197446787420.33743,1.2416835794122548e-05
160754408127.3473,6.991691971279035e-06
157832210451.83325,8.600660852647008e-06
152944827858.029,6.532411362915309e-06
197441326604.4607,1.0388414919238408e-05
227836267284.8275,1.136389378618091e-05
250287159881.7895,1.210205864855267e-05
188156039308.99225,9.17337355545458e-06
222853298531.50696,7.809567838685363e-06
249236921860.5501,9.935216394547737e-06
217100183326.9727,1.0282840708714565e-05
205840297074.24957,8.199426651159097e-06
203701973021.92737,1.1105189201375198e-05
237921434082.30408,1.0008018719368074e-05
162689633673.0622,9.77092555699081e-06
238385833285.12445,1.1282697450975274e-05
176070248787.05045,9.45427858846024e-06
197988236780.9513,6.739468334092236e-06
171534904186.35648,1.0774296053048135e-05
198537593644.4813,1.1176838615550832e-05
154425720569.7556,9.777283311839888e-06
250787770390.86505,1.2193072457976729e-05
226024521155.43192,1.061235352154245e-05
233753260358.36325,9.910010561702864e-06
193928278158.12555,9.59112331369346e-06
182464381370.23785,1.0860239553664263e-05
157728490674.51462,9.632886568129517e-06
170954679532.6831,1.2132338980217812e-05
255724488530.05228,1.054222100075152e-05
256638504825.411,6.804655280709878e-06
178697048649.71805,8.176605320399244e-06
178041055829.9379,1.1863848140763357e-05
227555824274.2509,7.290044526713894e-06
167401671512.88123,9.084611149901871e-06
152262583763.99744,9.580305666263942e-06
177101235710.62018,1.2328961693806086e-05
248969383022.96967,1.0232218542282376e-05
255851930381.85568,1.1033861371145397e-05
194439076678.1005,1.1720167882090274e-05
200088150648.5124,9.725968883904114e-06
169377662789.58917,9.738967376080298e-06
173149645408.5795,7.459628037626451e-06
202747171599.93884,1.1720457103872404e-05
190981358473.9859,8.475666711699164e-06
212250759968.94824,1.158765643201794e-05
166661421048.21344,9.093909379289862e-06
173076776175.0498,1.073420520713299e-05
255579697037.3879,8.805038976026905e-06
216285863308.8364,8.753773739529715e-06
236057709875.27185,1.1359111070121082e-05
243713106590.2598,8.375396986315735e-06
169858761073.46286,8.147313431790598e-06
178875951580.62558,7.550811464827982e-06
226321461288.49503,8.271120604814302e-06
201770511284.20435,7.254000056176359e-06
252987508196.45645,9.881742317656333e-06
186271030477.1971,9.43788334409342e-06
164587985163.65436,1.008519341438733e-05
253185841766.1492,1.0073349619609806e-05
236707784944.85333,1.1008715451820348e-05
239427221920.75592,1.1701333899455569e-05
152864338350.1578,8.005238491570573e-06
155226978508.2234,9.575799303678713e-06
203682832434.1654,1.1422844469321456e-05
239821611312.60675,7.114587105134399e-06
234091045177.75784,9.107801285926196e-06
199239957438.88,8.513749338783474e-06
198753856407.64612,1.1033430810492024e-05
188556505184.19733,1.1370293627003542e-05
202209358617.7579,1.0625546090023511e-05
147237750564.87555,7.509492456973078e-06
146587045641.95648,9.266935275998015e-06
189592227754.88797,6.676902240311369e-06
227321611733.2318,8.256210706136289e-06
207726519293.902,1.180013484147682e-05
169104407585.41736,8.89378053039405e-06
147123134476.46506,1.1477588444555116e-05
258681423417.91302,1.067158787817612e-05
203326698204.91714,9.786878704474969e-06
241912262518.4967,8.45123800457388e-06
152138397493.9775,1.0369672110322726e-05
208465168784.7649,6.71660177536994e-06
247845519334.73004,1.035488620487792e-05
196530451576.2586,8.230821419982423e-06
242665690382.34357,8.07520342880681e-06
156199188375.90115,1.1159480275515829e-05
258287158390.10693,9.236786629813988e-06
165132408475.71722,6.611336235858041e-06
210798972463.416,9.96954110636974e-06
185285046527.6992,8.933094969615616e-06
163014995081.7392,7.635583745542244e-06
160013736423.45422,7.748231960026095e-06
258064969349.3166,1.1828418791178064e-05
196977803732.6644,1.0175387944375854e-05
234466607505.8557,7.316531415365752e-06
154574651498.0175,8.95280876126514e-06
244548650367.41547,1.0683664517354557e-05
167643192918.2001,7.332327111902475e-06
205088508330.98053,1.1494724185729767e-05
162573853400.32727,1.1394806853195476e-05
174214623989.4263,1.0352758384808188e-05
195248722808.11792,1.1829580908424977e-05
183448504819.32825,1.1338744701718905e-05
219605804496.2089,9.740362841722129e-06
192911089544.42285,9.676926364783748e-06
246140228181.31757,1.076720055172358e-05
253550896911.35504,1.229244647451894e-05
166857159540.06213,8.012710613137875e-06
159193442736.25443,9.410177376511526e-06
245584528235.49945,8.897824424343605e-06
176652488051.48102,9.543926800013294e-06
241309374092.359,1.0926039143261905e-05
182375633357.52527,7.974941869335185e-06
187972361787.0632,1.101292636041844e-05
232794908912.11493,7.499954270319856e-06
155473755452.90466,7.650417797972467e-06
195356515072.9617,9.57041922076337e-06
228203429553.38864,9.476465125767065e-06
214094932007.554,9.029589582565292e-06
245408850199.62,7.218520993950744e-06
203715732654.88217,8.362440802163948e-06
155360285301.74362,7.400167120038745e-06
236127218207.60065,7.424237451067578e-06
159673673890.3646,1.190690712923016e-05
163634343808.16177,1.1391183707934212e-05
207394363155.95084,9.350692368633562e-06
230807897658.29065,1.03054152692588e-05
159375282136.83163,1.0984801218283392e-05
146831597324.73483,6.756141922761884e-06
170820011068.36172,8.648948639762834e-06
246864917372.77335,8.062525313855722e-06
192763784075.85245,6.852325433067385e-06
165265675943.21796,1.079411366938592e-05
213224539130.0584,8.46584460048118e-06
232806961716.65765,1.1307782154473388e-05
147048510178.27634,8.444677732420754e-06
218624741657.10065,7.997491901242918e-06
174055800672.74115,7.675324276854467e-06
223930197208.83835,7.343088993881705e-06
253005159287.9447,1.1290653152752815e-05
177636625424.3352,9.489911722164216e-06
206375728006.86,7.026619607873945e-06
190754279425.3733,6.59366445713827e-06
223646909073.85532,1.229874578627251e-05
151861943605.35367,7.308096942452828e-06
240377909357.6589,1.1956213537056935e-05
197045561173.4801,1.0542709294669352e-05
174625820935.30554,8.526631382704912e-06
232781876603.75693,7.43782205277694e-06
213938051520.9938,9.50263235563247e-06
209927206588.74948,6.986301850009591e-06
238085361767.96176,7.424975800177047e-06
186856456045.8979,1.1852530604096594e-05
148452744311.63046,9.627653953325976e-06
248419106586.10025,8.40104844897999e-06
172984040272.02112,1.029594807526386e-05
149823146423.65308,1.0997889234865745e-05
165282716589.25528,8.965693128067066e-06
150622838092.09723,6.900414750622661e-06
237921198908.4317,8.396441935034194e-06
241765821021.78333,1.0593688542692063e-05
233803883195.12805,9.654995711620744e-06
174267667470.20197,7.625102531455482e-06
171308512661.31567,8.857250027089703e-06
254059012247.27536,7.80415220960456e-06
223353531032.2495,8.937904587106554e-06
254274441574.83325,9.795394336575194e-06
216231429712.6677,1.2171380986837394e-05
150591136710.49554,9.731070095488212e-06
187400672300.4413,8.560096099248579e-06
185050535120.8473,1.0182819778230686e-05
153611964141.99722,1.219195675964133e-05
173818024819.692,8.552995642973678e-06
191491566542.07855,7.849677991493177e-06
176882399312.19293,7.552885950827305e-06
210665106951.91425,1.1780357278829044e-05
151846778263.70532,8.30269676492271e-06
177344312098.81006,7.199655217689132e-06
176119164103.84253,7.434697888773423e-06
229648038216.78217,1.2451890541875334e-05
258446599940.3766,7.914267302101654e-06
259150534335.7281,8.924872271247261e-06
258609423710.00195,1.1302794419073437e-05
212617866587.14267,1.0160717085920758e-05
204517326504.06317,1.0937128244076564e-05
192557088606.1013,7.693885770672866e-06
242893700421.6605,9.627126506902618e-06
180508989355.7772,8.87566442664846e-06
201916019621.98212,1.0550362767004028e-05
187427307238.64703,1.163935257818074e-05
206898150853.06863,7.883238101017934e-06
182523138088.69647,1.2271407281641025e-05
188965063439.3752,6.948756980466739e-06
210911262574.0264,8.317226383395754e-06
147351752029.3987,1.1500935888781364e-05
219166200564.1077,1.2350853244617073e-05
183156128614.3141,1.2025702367988027e-05
175268454961.23334,9.502848801918966e-06
174265040429.15472,8.360108661855631e-06
156374981474.98355,1.0915653874971835e-05
223963963953.8762,1.2419775333979829e-05
